                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.0492,                 8.3461,                 4.1142,                0.81285,                0.00833,                0.00398,                0.00102,                 3.9885,                 10.654,                 3.6073,              0.0033173,              0.0033173,              0.0033173
                      2,                  4.031,                 6.6148,                 3.4347,                0.84185,                0.08583,                 0.0421,                0.01465,                 3.8502,                  10.84,                 2.9929,              0.0066342,              0.0066342,              0.0066342
                      3,                 3.2528,                 5.0256,                 2.6461,                0.86652,                   0.14,                 0.0846,                0.03521,                  3.359,                 23.521,                 2.6182,              0.0099346,              0.0099346,              0.0099346
                      4,                  2.906,                 3.6833,                 2.2177,                 0.8816,                0.15167,                0.10691,                0.04597,                 3.1378,                 15.379,                    2.2,              0.0099258,              0.0099258,              0.0099258
                      5,                 2.9326,                  3.168,                 2.0224,                 0.6253,                0.07399,                0.02167,                0.00965,                 3.4205,                 3.8746,                  1.962,              0.0099258,              0.0099258,              0.0099258
                      6,                 2.8337,                 2.8365,                 1.8436,                0.32108,                0.18753,                0.12381,                0.05752,                 3.0007,                 2.9639,                 1.8068,               0.009901,               0.009901,               0.009901
                      7,                 2.7811,                 2.6548,                 1.7645,                0.31947,                 0.2292,                0.12351,                 0.0547,                 2.9283,                 2.9177,                 1.7444,              0.0098763,              0.0098763,              0.0098763
                      8,                  2.738,                 2.5257,                  1.712,                0.31455,                0.17733,                0.13346,                0.06122,                  2.907,                 2.6534,                 1.7046,              0.0098515,              0.0098515,              0.0098515
                      9,                 2.6762,                 2.3811,                 1.6885,                0.23186,                0.25075,                0.18124,                0.07979,                  2.749,                  2.349,                 1.6437,              0.0098268,              0.0098268,              0.0098268
                     10,                 2.5848,                 2.2459,                 1.6511,                0.27058,                0.25262,                0.21495,                0.09308,                 2.7178,                 2.1983,                 1.6397,               0.009802,               0.009802,               0.009802
                     11,                 2.5681,                 2.2007,                  1.617,                0.21298,                 0.3064,                0.19306,                0.08536,                 2.7195,                 2.1791,                   1.61,              0.0097773,              0.0097773,              0.0097773
                     12,                 2.5341,                 2.1033,                 1.6174,                0.30634,                0.32082,                0.24201,                0.10218,                 2.6178,                 2.0898,                 1.5721,              0.0097525,              0.0097525,              0.0097525
                     13,                 2.5019,                 2.0168,                 1.5775,                0.27885,                 0.3397,                0.26941,                0.11542,                 2.5944,                 2.0007,                 1.5579,              0.0097278,              0.0097278,              0.0097278
                     14,                 2.4571,                 1.9787,                 1.5633,                0.34879,                 0.3771,                0.30072,                0.12895,                 2.5112,                 1.8597,                 1.5246,               0.009703,               0.009703,               0.009703
                     15,                 2.3992,                 1.8973,                 1.5257,                0.36448,                0.36137,                0.28357,                 0.1173,                 2.5512,                 1.9904,                 1.5394,              0.0096783,              0.0096783,              0.0096783
                     16,                 2.4072,                 1.8595,                 1.5299,                0.33744,                 0.3885,                0.33443,                0.14156,                 2.4715,                 1.9574,                 1.4995,              0.0096535,              0.0096535,              0.0096535
                     17,                 2.3686,                 1.8009,                 1.5091,                0.37232,                0.39304,                0.32884,                0.13581,                 2.5362,                 1.7828,                 1.5415,              0.0096288,              0.0096288,              0.0096288
                     18,                 2.3396,                 1.7706,                 1.4973,                 0.4286,                0.41475,                0.36294,                0.15999,                 2.3954,                 1.7655,                 1.4533,               0.009604,               0.009604,               0.009604
