                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.0625,                  8.356,                 4.1075,                0.81792,                0.00333,                 0.0044,                0.00114,                 4.1692,                 10.691,                 3.5914,              0.0033173,              0.0033173,              0.0033173
                      2,                 3.9702,                 6.4093,                 3.3805,                0.84371,                   0.05,                0.02426,                0.00751,                 3.8077,                 7.6055,                 3.0073,              0.0066342,              0.0066342,              0.0066342
                      3,                 3.3238,                  5.088,                 2.6979,                0.85677,                 0.1125,                0.05341,                 0.0224,                 3.2705,                 13.297,                 2.4378,              0.0099346,              0.0099346,              0.0099346
                      4,                 2.9556,                 3.8594,                 2.3008,                0.87513,                0.12333,                0.07433,                0.03416,                 3.3505,                 5.4765,                  2.141,              0.0099258,              0.0099258,              0.0099258
                      5,                 2.9645,                  3.324,                 2.0742,                0.26021,                0.13717,                0.05139,                0.02025,                 3.6328,                 6.3985,                 2.1229,              0.0099258,              0.0099258,              0.0099258
                      6,                 2.8973,                  2.949,                  1.882,                0.68985,                0.15333,                0.10611,                0.04843,                 3.0266,                 2.9409,                 1.7818,               0.009901,               0.009901,               0.009901
                      7,                 2.8006,                 2.7194,                 1.7796,                0.68595,                0.18088,                0.09608,                0.04466,                 2.9008,                 2.7229,                 1.7444,              0.0098763,              0.0098763,              0.0098763
                      8,                 2.7674,                  2.562,                 1.7305,                 0.2151,                0.17751,                0.13299,                0.06273,                 2.8291,                 2.9247,                  1.704,              0.0098515,              0.0098515,              0.0098515
                      9,                 2.6848,                 2.4207,                 1.6916,                0.22852,                0.25941,                0.16847,                0.07693,                 2.7647,                 2.5355,                 1.6562,              0.0098268,              0.0098268,              0.0098268
                     10,                 2.5901,                 2.3077,                 1.6513,                0.26321,                0.17326,                0.15856,                0.05748,                 3.0866,                  2.517,                  1.786,               0.009802,               0.009802,               0.009802
                     11,                 2.5753,                 2.2355,                 1.6214,                0.31449,                0.25403,                0.19135,                0.08239,                 2.7394,                 2.2706,                 1.6458,              0.0097773,              0.0097773,              0.0097773
                     12,                 2.5396,                 2.1562,                 1.6159,                 0.3145,                0.27725,                 0.2172,                0.08703,                 2.7679,                 2.3125,                 1.6199,              0.0097525,              0.0097525,              0.0097525
                     13,                 2.5158,                 2.0583,                 1.5826,                0.32184,                0.32224,                0.26313,                 0.1132,                 2.5926,                 2.1092,                 1.5556,              0.0097278,              0.0097278,              0.0097278
                     14,                 2.4657,                 2.0199,                 1.5601,                0.30144,                0.35269,                0.27881,                0.12395,                 2.5433,                 2.0399,                 1.5509,               0.009703,               0.009703,               0.009703
