                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.1188,                 1.4521,                 1.3915,                0.55286,                0.46058,                0.46456,                0.21802,                 2.2014,                  1.442,                 1.3684,               0.009208,               0.009208,               0.009208
                     35,                 2.1074,                 1.4159,                 1.3728,                0.56925,                0.48192,                0.48832,                 0.2241,                 2.1656,                 1.4037,                 1.3573,              0.0091833,              0.0091833,              0.0091833
                     36,                 2.0663,                 1.3759,                 1.3678,                0.53533,                 0.4726,                0.46768,                0.22844,                 2.1428,                 1.3682,                  1.338,              0.0091585,              0.0091585,              0.0091585
                     37,                 2.0459,                 1.3611,                 1.3472,                0.60652,                0.49019,                0.50122,                0.23825,                 2.1265,                 1.3114,                 1.3291,              0.0091337,              0.0091337,              0.0091337
                     38,                 2.0505,                 1.3239,                 1.3405,                0.61135,                0.49579,                0.50829,                0.23377,                 2.1444,                 1.3301,                 1.3557,               0.009109,               0.009109,               0.009109
                     39,                 2.0486,                 1.3365,                 1.3405,                0.59629,                 0.4938,                0.52806,                 0.2474,                 2.0915,                 1.2998,                 1.3214,              0.0090843,              0.0090843,              0.0090843
                     40,                  2.024,                 1.3016,                 1.3398,                0.58768,                0.49966,                0.50801,                0.22988,                 2.1831,                 1.3558,                 1.3431,              0.0090595,              0.0090595,              0.0090595
                     41,                  2.024,                 1.2905,                 1.3276,                 0.6672,                0.51667,                0.55835,                 0.2661,                 2.0368,                 1.2022,                 1.3042,              0.0090347,              0.0090347,              0.0090347
                     42,                 2.0086,                 1.2616,                 1.3344,                0.66666,                0.53133,                0.56655,                0.26192,                 2.0204,                 1.1852,                 1.3045,                0.00901,                0.00901,                0.00901
                     43,                 1.9689,                 1.2365,                 1.3169,                0.66685,                0.54606,                0.57346,                0.27042,                 2.0074,                 1.1757,                  1.295,              0.0089853,              0.0089853,              0.0089853
                     44,                 1.9471,                   1.22,                 1.3102,                0.64173,                0.53145,                0.55825,                0.26911,                 2.0256,                 1.1779,                 1.3071,              0.0089605,              0.0089605,              0.0089605
                     45,                 1.9587,                 1.2243,                  1.301,                0.64959,                0.53833,                0.56245,                 0.2703,                 1.9891,                 1.1836,                 1.2913,              0.0089358,              0.0089358,              0.0089358
                     46,                 1.9581,                 1.2161,                 1.2995,                0.65355,                0.55132,                 0.5775,                0.27602,                 1.9952,                 1.1535,                 1.2869,               0.008911,               0.008911,               0.008911
                     47,                 1.9363,                 1.1876,                 1.3049,                0.67342,                0.56852,                0.58977,                0.28757,                 1.9501,                 1.1282,                 1.2693,              0.0088863,              0.0088863,              0.0088863
                     48,                 1.8829,                 1.1534,                 1.2756,                0.66045,                0.57033,                0.58637,                0.27942,                 1.9875,                 1.1482,                 1.2819,              0.0088615,              0.0088615,              0.0088615
                     49,                  1.912,                 1.1573,                 1.2857,                0.67931,                0.59456,                0.60955,                0.29798,                 1.9327,                 1.0772,                 1.2546,              0.0088368,              0.0088368,              0.0088368
                     50,                 1.8955,                 1.1482,                 1.2679,                0.66548,                0.56499,                0.58247,                0.28693,                 1.9369,                 1.1036,                 1.2689,               0.008812,               0.008812,               0.008812
                     51,                  1.873,                 1.1326,                 1.2701,                0.68396,                0.54704,                0.59897,                0.28592,                 1.9424,                 1.1183,                 1.2696,              0.0087872,              0.0087872,              0.0087872
                     52,                 1.8658,                  1.128,                 1.2702,                0.71791,                0.57404,                0.61008,                0.30047,                 1.9076,                 1.0832,                 1.2554,              0.0087625,              0.0087625,              0.0087625
                     53,                 1.8473,                 1.1014,                 1.2569,                0.71103,                0.58255,                0.62009,                0.30328,                  1.906,                 1.0602,                 1.2529,              0.0087378,              0.0087378,              0.0087378
                     54,                 1.8563,                 1.1223,                 1.2559,                0.69369,                0.58468,                0.61276,                0.29753,                 1.9349,                  1.104,                 1.2673,               0.008713,               0.008713,               0.008713
                     55,                 1.8339,                 1.0995,                  1.263,                0.69367,                0.57619,                0.63315,                0.30892,                 1.8895,                 1.1079,                  1.244,              0.0086882,              0.0086882,              0.0086882
                     56,                 1.8465,                  1.085,                 1.2506,                0.75786,                 0.5936,                0.64754,                0.32269,                 1.8581,                 1.0321,                  1.226,              0.0086635,              0.0086635,              0.0086635
                     57,                 1.7891,                 1.0619,                 1.2342,                0.74713,                0.57683,                 0.6421,                0.32499,                 1.8287,                 1.0299,                 1.2165,              0.0086388,              0.0086388,              0.0086388
                     58,                 1.8158,                 1.0653,                 1.2471,                0.74904,                0.57437,                0.63595,                0.32411,                 1.8284,                 1.0391,                 1.2212,               0.008614,               0.008614,               0.008614
                     59,                 1.8042,                  1.059,                 1.2244,                0.74587,                0.59506,                0.65066,                0.33451,                 1.8093,                 1.0198,                 1.2196,              0.0085893,              0.0085893,              0.0085893
                     60,                   1.82,                 1.0825,                 1.2466,                0.75544,                  0.612,                0.65387,                0.32692,                 1.8123,                 1.0014,                 1.2075,              0.0085645,              0.0085645,              0.0085645
                     61,                 1.7538,                 1.0117,                 1.2192,                0.78388,                0.58684,                0.65206,                0.33331,                 1.8029,                 1.0108,                 1.2145,              0.0085398,              0.0085398,              0.0085398
                     62,                   1.77,                 1.0267,                 1.2227,                0.75724,                0.60578,                 0.6532,                0.32629,                 1.8025,                 1.0082,                 1.2161,               0.008515,               0.008515,               0.008515
                     63,                 1.7594,                 1.0254,                 1.2215,                0.74863,                0.62058,                0.65591,                0.33199,                 1.8057,                0.99971,                 1.2156,              0.0084903,              0.0084903,              0.0084903
                     64,                 1.7813,                 1.0421,                  1.215,                0.76281,                0.61195,                  0.656,                0.34136,                  1.747,                0.99093,                 1.1844,              0.0084655,              0.0084655,              0.0084655
                     65,                 1.7542,                 1.0119,                 1.2136,                0.77195,                0.60749,                0.65964,                0.35339,                 1.7221,                 0.9577,                  1.185,              0.0084408,              0.0084408,              0.0084408
                     66,                 1.7306,                0.99874,                 1.2124,                0.75288,                0.63377,                0.66995,                0.35443,                 1.7347,                0.96828,                 1.1867,               0.008416,               0.008416,               0.008416
                     67,                  1.733,                 1.0056,                 1.2047,                 0.7872,                0.62245,                0.67693,                0.35372,                 1.7364,                0.94521,                  1.188,              0.0083913,              0.0083913,              0.0083913
                     68,                 1.6965,                0.96985,                 1.1865,                0.74728,                0.63254,                 0.6783,                0.35716,                   1.74,                0.95938,                 1.1775,              0.0083665,              0.0083665,              0.0083665
                     69,                 1.7449,                 1.0025,                 1.1979,                 0.8273,                0.59903,                0.68983,                0.35783,                 1.7175,                 0.9522,                 1.1831,              0.0083418,              0.0083418,              0.0083418
                     70,                 1.7127,                0.99355,                    1.2,                0.75283,                0.62507,                 0.6827,                0.36007,                 1.7135,                0.93687,                 1.1741,               0.008317,               0.008317,               0.008317
                     71,                 1.6926,                0.97072,                 1.1931,                0.77419,                0.61171,                0.68231,                0.35053,                 1.7514,                0.96497,                 1.1873,              0.0082922,              0.0082922,              0.0082922
                     72,                 1.6896,                0.95581,                 1.1857,                0.75999,                0.63576,                0.68967,                0.36771,                 1.7029,                0.91712,                 1.1795,              0.0082675,              0.0082675,              0.0082675
                     73,                 1.6856,                0.95494,                  1.183,                0.75541,                0.64573,                0.69952,                0.36792,                 1.6725,                0.90643,                 1.1651,              0.0082428,              0.0082428,              0.0082428
                     74,                 1.6904,                0.95802,                 1.1876,                 0.8036,                0.63277,                0.70307,                0.36998,                 1.6771,                0.91405,                 1.1634,               0.008218,               0.008218,               0.008218
                     75,                 1.6643,                0.94462,                   1.18,                 0.8158,                 0.6323,                0.70335,                0.37049,                 1.6868,                0.91391,                 1.1681,              0.0081932,              0.0081932,              0.0081932
                     76,                 1.6541,                 0.9392,                 1.1804,                0.77987,                0.66746,                 0.7099,                0.37771,                 1.6668,                0.89852,                 1.1565,              0.0081685,              0.0081685,              0.0081685
                     77,                 1.6604,                0.93303,                 1.1768,                0.78712,                0.64603,                0.70156,                0.36676,                 1.6958,                0.91597,                 1.1701,              0.0081437,              0.0081437,              0.0081437
                     78,                 1.6313,                0.92826,                 1.1679,                0.79541,                0.65104,                0.71593,                0.38147,                 1.6707,                0.89841,                 1.1624,               0.008119,               0.008119,               0.008119
                     79,                 1.6516,                0.92398,                 1.1707,                0.80335,                0.64528,                0.71901,                0.37189,                 1.7187,                0.90377,                 1.1816,              0.0080942,              0.0080942,              0.0080942
                     80,                 1.6273,                0.91797,                 1.1614,                0.82497,                0.65423,                0.72903,                0.39294,                 1.6332,                0.89388,                 1.1506,              0.0080695,              0.0080695,              0.0080695
                     81,                 1.6341,                0.91711,                 1.1704,                0.79415,                0.65996,                0.72081,                0.38255,                 1.6634,                0.88202,                 1.1531,              0.0080447,              0.0080447,              0.0080447
                     82,                 1.5971,                0.90446,                 1.1548,                0.80536,                 0.6562,                0.72108,                0.39427,                 1.6023,                0.87932,                 1.1349,                0.00802,                0.00802,                0.00802
                     83,                 1.5996,                  0.903,                 1.1531,                0.84451,                 0.6511,                 0.7237,                0.39623,                 1.6197,                0.86318,                 1.1385,              0.0079953,              0.0079953,              0.0079953
                     84,                 1.6047,                0.89747,                 1.1434,                0.79381,                0.66826,                0.72481,                0.40454,                 1.5839,                0.85195,                 1.1305,              0.0079705,              0.0079705,              0.0079705
                     85,                 1.5986,                 0.8952,                 1.1436,                0.78984,                0.66094,                0.71705,                 0.3912,                 1.6438,                0.88636,                  1.142,              0.0079457,              0.0079457,              0.0079457
                     86,                 1.5715,                0.88669,                 1.1419,                0.80337,                0.68041,                0.73833,                0.40753,                 1.5984,                0.85038,                 1.1314,               0.007921,               0.007921,               0.007921
                     87,                 1.5967,                0.88756,                 1.1439,                0.81902,                0.67053,                0.73731,                0.40898,                 1.5626,                0.85432,                 1.1137,              0.0078963,              0.0078963,              0.0078963
                     88,                 1.5957,                0.89365,                 1.1409,                0.81389,                0.67067,                0.72841,                0.39768,                 1.6035,                0.84758,                 1.1373,              0.0078715,              0.0078715,              0.0078715
                     89,                 1.5869,                 0.8852,                 1.1332,                0.81074,                0.68182,                0.73734,                0.40822,                 1.5761,                0.85653,                 1.1235,              0.0078467,              0.0078467,              0.0078467
                     90,                 1.5659,                0.87751,                 1.1297,                0.81071,                0.67261,                0.73938,                0.41793,                 1.5426,                0.83709,                 1.1123,               0.007822,               0.007822,               0.007822
                     91,                 1.5501,                0.86294,                 1.1342,                0.82532,                0.67667,                 0.7453,                0.41525,                 1.5623,                0.83801,                 1.1147,              0.0077973,              0.0077973,              0.0077973
                     92,                 1.5475,                0.85904,                  1.126,                0.81382,                0.69711,                0.75749,                 0.4156,                 1.5702,                0.83693,                 1.1228,              0.0077725,              0.0077725,              0.0077725
                     93,                  1.537,                0.84861,                 1.1239,                0.80022,                0.69654,                0.74871,                0.41829,                 1.5606,                0.82633,                 1.1179,              0.0077478,              0.0077478,              0.0077478
                     94,                 1.5589,                0.86504,                 1.1383,                0.84246,                0.67816,                0.75229,                0.41408,                 1.5629,                 0.8174,                  1.122,               0.007723,               0.007723,               0.007723
                     95,                  1.547,                  0.853,                 1.1352,                 0.8315,                0.69488,                0.75662,                0.42481,                 1.5546,                 0.8236,                  1.122,              0.0076983,              0.0076983,              0.0076983
                     96,                 1.5331,                0.85073,                 1.1196,                0.83637,                0.69094,                0.76382,                0.42506,                 1.5254,                0.80193,                 1.1101,              0.0076735,              0.0076735,              0.0076735
                     97,                 1.5519,                0.85096,                 1.1138,                0.85798,                0.67049,                0.75051,                  0.428,                 1.5142,                0.80935,                 1.1033,              0.0076488,              0.0076488,              0.0076488
                     98,                 1.5402,                0.84561,                   1.12,                0.83237,                0.69845,                0.77089,                0.43513,                 1.5125,                0.81042,                  1.096,               0.007624,               0.007624,               0.007624
                     99,                 1.5232,                0.84115,                 1.1195,                0.86927,                0.67099,                0.76313,                0.42955,                 1.5059,                0.81032,                 1.0995,              0.0075993,              0.0075993,              0.0075993
                    100,                 1.5166,                0.83705,                 1.1254,                0.83309,                0.70271,                0.77106,                0.42773,                 1.5243,                0.80711,                 1.1119,              0.0075745,              0.0075745,              0.0075745
                    101,                 1.5008,                0.82552,                  1.111,                0.83049,                0.69369,                0.76479,                0.42868,                  1.531,                0.80321,                 1.1038,              0.0075498,              0.0075498,              0.0075498
                    102,                 1.5088,                0.82806,                 1.1085,                0.84911,                0.69076,                0.77101,                0.44033,                 1.4923,                0.78653,                 1.0963,               0.007525,               0.007525,               0.007525
                    103,                 1.5061,                0.82654,                 1.1011,                0.84563,                0.70076,                0.77096,                0.43901,                 1.4937,                0.78708,                 1.1035,              0.0075003,              0.0075003,              0.0075003
                    104,                 1.5014,                0.81924,                 1.1049,                0.86005,                0.69049,                0.77042,                0.44371,                 1.4862,                0.78251,                 1.0891,              0.0074755,              0.0074755,              0.0074755
                    105,                 1.5052,                0.81841,                  1.105,                0.84381,                0.68954,                0.76694,                0.43621,                  1.502,                0.78814,                 1.0968,              0.0074507,              0.0074507,              0.0074507
                    106,                 1.5024,                0.82065,                 1.1069,                0.87259,                 0.6843,                0.77768,                0.44256,                  1.495,                 0.7782,                 1.0928,               0.007426,               0.007426,               0.007426
                    107,                 1.4697,                0.80297,                 1.1002,                0.85935,                0.70083,                0.77645,                0.44231,                 1.4947,                 0.7863,                 1.1003,              0.0074013,              0.0074013,              0.0074013
                    108,                 1.4543,                0.80372,                 1.0904,                0.81804,                 0.7138,                0.77299,                0.43697,                 1.4915,                0.77205,                  1.093,              0.0073765,              0.0073765,              0.0073765
                    109,                 1.4729,                 0.8012,                 1.0953,                0.86115,                0.71142,                0.77651,                 0.4482,                 1.4608,                0.76079,                 1.0816,              0.0073517,              0.0073517,              0.0073517
                    110,                 1.4671,                0.79992,                 1.0974,                0.82801,                0.71167,                0.76709,                0.43982,                 1.4766,                0.77717,                 1.0865,               0.007327,               0.007327,               0.007327
                    111,                 1.4631,                0.79254,                 1.0942,                0.83245,                0.72332,                0.78124,                0.45518,                 1.4581,                0.77199,                 1.0855,              0.0073023,              0.0073023,              0.0073023
                    112,                 1.4763,                0.80328,                 1.1105,                 0.8153,                0.70926,                0.77717,                0.44547,                 1.4645,                0.75763,                 1.0842,              0.0072775,              0.0072775,              0.0072775
                    113,                 1.4326,                0.77984,                 1.0769,                0.86141,                0.71797,                0.79607,                0.45881,                 1.4326,                0.74675,                 1.0722,              0.0072527,              0.0072527,              0.0072527
                    114,                 1.4351,                0.78718,                  1.081,                0.85053,                0.73718,                0.80094,                0.45478,                 1.4446,                0.75002,                 1.0755,               0.007228,               0.007228,               0.007228
                    115,                 1.4216,                0.76952,                 1.0752,                0.85249,                0.71547,                0.79177,                0.45767,                 1.4268,                0.74265,                 1.0678,              0.0072033,              0.0072033,              0.0072033
                    116,                 1.4436,                0.78268,                  1.088,                0.86147,                 0.7103,                0.78126,                0.44764,                 1.4332,                0.76663,                 1.0668,              0.0071785,              0.0071785,              0.0071785
                    117,                 1.4329,                0.78482,                 1.0725,                 0.8432,                 0.7317,                0.79673,                0.45605,                 1.4434,                0.73462,                 1.0743,              0.0071538,              0.0071538,              0.0071538
                    118,                 1.4188,                0.76984,                 1.0718,                0.83631,                  0.721,                0.79108,                0.46105,                 1.4194,                0.74233,                 1.0663,               0.007129,               0.007129,               0.007129
                    119,                 1.4319,                0.77139,                 1.0778,                0.84562,                0.72587,                0.79578,                0.45543,                 1.4311,                0.73549,                 1.0749,              0.0071042,              0.0071042,              0.0071042
                    120,                 1.4133,                0.76888,                 1.0741,                0.84222,                0.73909,                0.80128,                 0.4653,                 1.3973,                0.72364,                 1.0653,              0.0070795,              0.0070795,              0.0070795
                    121,                 1.4137,                0.76374,                  1.074,                0.84649,                0.73542,                0.80321,                0.46622,                 1.4109,                0.72663,                 1.0635,              0.0070547,              0.0070547,              0.0070547
                    122,                 1.3935,                0.75192,                 1.0767,                0.86283,                0.72647,                0.80145,                0.46798,                 1.4153,                0.72608,                 1.0671,                0.00703,                0.00703,                0.00703
                    123,                 1.3963,                 0.7549,                  1.067,                0.88976,                0.70819,                0.80057,                0.47413,                 1.3712,                0.72237,                 1.0526,              0.0070053,              0.0070053,              0.0070053
                    124,                 1.3816,                0.75622,                  1.059,                0.86759,                 0.7354,                0.80881,                0.47388,                 1.3882,                 0.7225,                 1.0545,              0.0069805,              0.0069805,              0.0069805
                    125,                 1.3852,                0.75012,                 1.0673,                0.86624,                0.72746,                0.80739,                0.47718,                 1.3625,                 0.7161,                 1.0469,              0.0069558,              0.0069558,              0.0069558
                    126,                 1.4018,                0.75605,                 1.0719,                0.88624,                0.72639,                0.80862,                0.47954,                 1.3618,                0.69932,                 1.0506,               0.006931,               0.006931,               0.006931
                    127,                 1.3788,                0.74689,                 1.0603,                0.86777,                0.73955,                0.81093,                0.48084,                  1.369,                0.70912,                 1.0499,              0.0069063,              0.0069063,              0.0069063
                    128,                 1.3999,                0.75545,                 1.0678,                 0.8602,                0.73094,                0.80503,                0.47622,                 1.3813,                0.70953,                 1.0525,              0.0068815,              0.0068815,              0.0068815
                    129,                 1.3768,                0.74153,                 1.0601,                0.85848,                0.74526,                0.81806,                0.47841,                 1.3713,                0.71409,                 1.0541,              0.0068568,              0.0068568,              0.0068568
                    130,                 1.3816,                0.74655,                 1.0547,                0.89986,                0.73217,                0.81596,                0.48125,                   1.36,                0.70374,                 1.0446,               0.006832,               0.006832,               0.006832
                    131,                 1.3664,                0.73597,                 1.0739,                0.87402,                0.74587,                0.81488,                0.48585,                 1.3593,                0.69503,                 1.0457,              0.0068073,              0.0068073,              0.0068073
                    132,                 1.3649,                0.73514,                 1.0627,                0.88339,                0.74877,                0.82268,                0.48528,                 1.3694,                0.69953,                 1.0468,              0.0067825,              0.0067825,              0.0067825
                    133,                  1.353,                 0.7318,                 1.0587,                0.87391,                0.74742,                0.82232,                0.49034,                 1.3444,                0.68208,                 1.0426,              0.0067577,              0.0067577,              0.0067577
                    134,                 1.3362,                0.72059,                 1.0479,                0.86719,                0.75296,                0.82145,                0.48711,                   1.36,                0.69209,                 1.0446,               0.006733,               0.006733,               0.006733
                    135,                 1.3693,                0.73329,                 1.0612,                0.86982,                0.75069,                0.82425,                0.49614,                 1.3526,                0.69749,                 1.0416,              0.0067082,              0.0067082,              0.0067082
